item_id,order_id,product_id,product_name,category,quantity,unit_price,gst_rate,gst_amount,discount_amount,total_price
ITM0050925,ORD020389,PRD0882,Wipro LED Car Lights Lite,Automotive,1,2618,28,733.04,81.35,3269.69
ITM0050926,ORD020389,PRD0724,Asian Paints Desi Ghee Classic,Grocery,3,598,0,0.0,61.38,1732.62
ITM0050927,ORD020390,PRD0752,Hindusta Unilever Honey Lite,Grocery,3,696,0,0.0,62.62,2025.38
ITM0050928,ORD020390,PRD0749,Hero Atta Max,Grocery,2,276,0,0.0,96.51,455.49
ITM0050929,ORD020390,PRD0384,Mahindra History Book Plus,Books,1,1325,0,0.0,20.45,1304.55
ITM0050930,ORD020390,PRD0893,Bajaj Electricals Engine Oil Classic,Automotive,2,1504,28,842.24,111.1,3739.14
ITM0050931,ORD020391,PRD0207,Crossbeats Pressure Cooker Max,Home & Kitchen,1,340,12,40.8,47.14,333.66
ITM0050932,ORD020391,PRD0840,Usha Tyre Inflator Classic,Automotive,1,9091,28,2545.48,937.73,10698.75
ITM0050933,ORD020391,PRD0611,Syska Educational Toy Elite,Toys & Baby,3,4215,12,1517.4,190.29,13972.11
ITM0050934,ORD020391,PRD0513,Crossbeats Dumbbells Lite,Sports & Fitness,3,29742,12,10707.12,14978.28,84954.84
ITM0050935,ORD020392,PRD0127,Portronics Jeans Base,Fashion,2,7362,5,736.2,2531.56,12928.64
ITM0050936,ORD020392,PRD0815,Crompton Bike Helmet Pro,Automotive,2,7843,28,4392.08,1078.12,18999.96
ITM0050937,ORD020393,PRD0589,Finolex Gym Gloves Ultra,Sports & Fitness,1,32077,12,3849.24,471.83,35454.41
ITM0050938,ORD020393,PRD0043,Infosys Headphones Lite,Electronics,2,87311,18,31431.96,32383.42,173670.54
ITM0050939,ORD020394,PRD0111,Polycab Women Saree Max,Fashion,3,1044,5,156.6,399.97,2888.63
ITM0050940,ORD020394,PRD0835,Usha Tyre Inflator Lite,Automotive,3,6601,28,5544.84,3892.53,21455.31
ITM0050941,ORD020395,PRD0993,Crossbeats Pen Drive Pro,Office Supplies,2,5682,18,2045.52,710.12,12699.4
ITM0050942,ORD020395,PRD0024,Dabur Tablet Pro,Electronics,3,101145,18,54618.3,25535.24,332518.06
ITM0050943,ORD020395,PRD0750,HDFC Atta Classic,Grocery,1,594,0,0.0,104.14,489.86
ITM0050944,ORD020396,PRD0679,Mivi Diaper Pro,Toys & Baby,3,4549,12,1637.64,320.31,14964.33
ITM0050945,ORD020397,PRD0453,Ambrane Protein Powder Max,Beauty & Health,3,143,18,77.22,84.51,421.71
ITM0050946,ORD020398,PRD0028,Infosys Tablet Ultra,Electronics,3,42574,18,22989.96,9874.7,140837.26
ITM0050947,ORD020398,PRD0443,Voltas Multivitamins Base,Beauty & Health,1,2123,18,382.14,389.67,2115.47
ITM0050948,ORD020398,PRD0823,Pidilite Car Perfume Plus,Automotive,2,9107,28,5099.92,1826.16,21487.76
ITM0050949,ORD020399,PRD0406,Bajaj Face Cream Classic,Beauty & Health,1,445,18,80.1,62.07,463.03
ITM0050950,ORD020399,PRD0209,Mivi Pressure Cooker Classic,Home & Kitchen,1,23861,12,2863.32,1363.0,25361.32
ITM0050951,ORD020399,PRD0336,Titan Cookbook Pro,Books,2,766,0,0.0,176.47,1355.53
ITM0050952,ORD020400,PRD0527,Gizmore Cricket Bat Pro,Sports & Fitness,1,8372,12,1004.64,746.85,8629.79
ITM0050953,ORD020400,PRD0226,Gizmore Rice Cooker Pro,Home & Kitchen,2,14411,12,3458.64,1249.84,31030.8
ITM0050954,ORD020400,PRD0235,Amul Water Purifier Lite,Home & Kitchen,1,24993,12,2999.16,174.05,27818.11
ITM0050955,ORD020401,PRD1000,Mahindra Pen Drive Standard,Office Supplies,3,5794,18,3128.76,1355.66,19155.1
ITM0050956,ORD020401,PRD0991,Noise Pen Drive Lite,Office Supplies,1,7424,18,1336.32,137.07,8623.25
ITM0050957,ORD020401,PRD0838,HDFC Tyre Inflator Ultra,Automotive,3,4321,28,3629.64,714.71,15877.93
ITM0050958,ORD020401,PRD0068,Maruti Power Bank Base,Electronics,2,6907,18,2486.52,110.54,16189.98
ITM0050959,ORD020402,PRD0826,Ambrane Car Perfume Plus,Automotive,3,5628,28,4727.52,3161.17,18450.35
ITM0050960,ORD020403,PRD0207,Crossbeats Pressure Cooker Max,Home & Kitchen,2,340,12,81.6,84.71,676.89
ITM0050961,ORD020403,PRD0116,Noise Women Saree Ultra,Fashion,1,14668,5,733.4,1007.44,14393.96
ITM0050962,ORD020403,PRD0082,Pidilite Camera Lite,Electronics,1,24302,18,4374.36,2515.44,26160.92
ITM0050963,ORD020404,PRD0125,ITC Jeans Base,Fashion,2,4923,5,492.3,666.23,9672.07
ITM0050964,ORD020404,PRD0965,Voltas Calculator Lite,Office Supplies,1,7802,18,1404.36,1033.15,8173.21
ITM0050965,ORD020404,PRD0029,Mivi Tablet Ultra,Electronics,3,128476,18,69377.04,44926.88,409878.16
ITM0050966,ORD020405,PRD0298,Dabur Curtains Plus,Home & Kitchen,3,809,12,291.24,170.05,2548.19
ITM0050967,ORD020405,PRD0282,Fire-Boltt Bedsheet Set Plus,Home & Kitchen,2,11814,12,2835.36,3288.5,23174.86
ITM0050968,ORD020405,PRD0209,Mivi Pressure Cooker Classic,Home & Kitchen,3,23861,12,8589.96,13721.1,66451.86
ITM0050969,ORD020406,PRD0858,Hindusta Unilever Car Seat Cover Pro,Automotive,2,8942,28,5007.52,293.29,22598.23
ITM0050970,ORD020406,PRD0089,Mahindra Camera Standard,Electronics,2,66852,18,24066.72,14915.33,142855.39
ITM0050971,ORD020407,PRD0050,Berger Headphones Standard,Electronics,3,105666,18,57059.64,29953.81,344103.83
ITM0050972,ORD020407,PRD0125,ITC Jeans Base,Fashion,1,4923,5,246.15,158.45,5010.7
ITM0050973,ORD020408,PRD0301,ITC Fiction Novel Plus,Books,1,1192,0,0.0,110.46,1081.54
ITM0050974,ORD020408,PRD0256,Usha Ceiling Fan Premium,Home & Kitchen,2,20314,12,4875.36,329.81,45173.55
ITM0050975,ORD020408,PRD0281,Tata Bedsheet Set Base,Home & Kitchen,3,1112,12,400.32,93.89,3642.43
ITM0050976,ORD020409,PRD0276,Bajaj Electricals LED Bulb Elite,Home & Kitchen,1,13745,12,1649.4,2237.54,13156.86
ITM0050977,ORD020409,PRD0423,Amul Shampoo Pro,Beauty & Health,3,534,18,288.36,19.59,1870.77
ITM0050978,ORD020409,PRD0020,Berger Laptop Standard,Electronics,1,57447,18,10340.46,5129.17,62658.29
ITM0050979,ORD020410,PRD0206,Crompton Pressure Cooker Max,Home & Kitchen,2,5460,12,1310.4,1640.36,10590.04
ITM0050980,ORD020410,PRD0829,Bajaj Electricals Car Perfume Standard,Automotive,1,1295,28,362.6,157.51,1500.09
ITM0050981,ORD020410,PRD0906,Havells Notebook Set Plus,Office Supplies,3,2303,18,1243.62,1131.24,7021.38
ITM0050982,ORD020410,PRD0633,boAt Remote Control Car Plus,Toys & Baby,3,2943,12,1059.48,1139.57,8748.91
ITM0050983,ORD020411,PRD0205,Infosys Pressure Cooker Base,Home & Kitchen,1,4255,12,510.6,757.61,4007.99
ITM0050984,ORD020411,PRD0363,boAt Engineering Book Max,Books,2,246,0,0.0,74.51,417.49
ITM0050985,ORD020411,PRD0124,Usha Jeans Standard,Fashion,3,6722,5,1008.3,3249.74,17924.56
ITM0050986,ORD020412,PRD0752,Hindusta Unilever Honey Lite,Grocery,3,696,0,0.0,191.31,1896.69
ITM0050987,ORD020412,PRD0958,Reliance Whiteboard Classic,Office Supplies,1,2101,18,378.18,172.77,2306.41
ITM0050988,ORD020412,PRD0592,Zebronics Resistance Band Plus,Sports & Fitness,1,31192,12,3743.04,3119.36,31815.68
ITM0050989,ORD020412,PRD0236,Polycab Water Purifier Lite,Home & Kitchen,1,11101,12,1332.12,355.78,12077.34
ITM0050990,ORD020413,PRD0744,Godrej Atta Pro,Grocery,2,1113,0,0.0,83.27,2142.73
ITM0050991,ORD020413,PRD0488,Usha Lipstick Lite,Beauty & Health,2,2690,18,968.4,458.24,5890.16
ITM0050992,ORD020413,PRD0243,Marico Air Purifier Standard,Home & Kitchen,3,20439,12,7358.04,4735.46,63939.58
ITM0050993,ORD020414,PRD0519,Voltas Dumbbells Ultra,Sports & Fitness,2,38189,12,9165.36,2219.76,83323.6
ITM0050994,ORD020414,PRD0735,HDFC Cold Pressed Oil Lite,Grocery,1,452,0,0.0,46.93,405.07
ITM0050995,ORD020414,PRD0253,Bajaj Ceiling Fan Plus,Home & Kitchen,3,21289,12,7664.04,4403.04,67128.0
ITM0050996,ORD020415,PRD0292,Titan Curtains Elite,Home & Kitchen,3,18583,12,6689.88,4880.36,57558.52
ITM0050997,ORD020415,PRD0496,Amul Face Wash Elite,Beauty & Health,3,881,18,475.74,522.7,2596.04
ITM0050998,ORD020415,PRD0317,Portronics UPSC Guide Classic,Books,3,1207,0,0.0,570.06,3050.94
ITM0050999,ORD020416,PRD0384,Mahindra History Book Plus,Books,2,1325,0,0.0,418.74,2231.26
ITM0051000,ORD020416,PRD0271,HDFC LED Bulb Max,Home & Kitchen,2,11265,12,2703.6,3383.01,21850.59
ITM0051001,ORD020416,PRD0027,Crossbeats Tablet Pro,Electronics,2,109124,18,39284.64,4120.67,253411.97
ITM0051002,ORD020416,PRD0076,Asian Paints Smartwatch Pro,Electronics,2,6273,18,2258.28,483.27,14321.01
ITM0051003,ORD020417,PRD0126,Titan Jeans Premium,Fashion,1,9027,5,451.35,1519.65,7958.7
ITM0051004,ORD020417,PRD0548,Godrej Treadmill Max,Sports & Fitness,2,32734,12,7856.16,1302.86,72021.3
ITM0051005,ORD020417,PRD0829,Bajaj Electricals Car Perfume Standard,Automotive,3,1295,28,1087.8,6.07,4966.73
ITM0051006,ORD020418,PRD0600,Pebble Resistance Band Max,Sports & Fitness,2,39916,12,9579.84,8604.45,80807.39
ITM0051007,ORD020418,PRD0706,Finolex Basmati Rice Classic,Grocery,2,706,0,0.0,207.35,1204.65
ITM0051008,ORD020419,PRD0167,Syska Lehenga Elite,Fashion,3,1008,5,151.2,323.1,2852.1
ITM0051009,ORD020419,PRD0836,HDFC Tyre Inflator Plus,Automotive,2,7289,28,4081.84,2440.36,16219.48
ITM0051010,ORD020420,PRD0787,boAt Turmeric Powder Elite,Grocery,1,1343,0,0.0,264.94,1078.06
ITM0051011,ORD020420,PRD0727,Crompton Desi Ghee Classic,Grocery,3,1568,0,0.0,630.61,4073.39
ITM0051012,ORD020420,PRD0620,Godrej Educational Toy Pro,Toys & Baby,2,2314,12,555.36,660.94,4522.42
ITM0051013,ORD020421,PRD0720,Havells Organic Dal Lite,Grocery,1,1749,0,0.0,248.96,1500.04
ITM0051014,ORD020421,PRD0431,Reliance Sunscreen Lite,Beauty & Health,3,1555,18,839.7,406.52,5098.18
ITM0051015,ORD020421,PRD0757,ITC Honey Ultra,Grocery,1,852,0,0.0,138.35,713.65
ITM0051016,ORD020422,PRD0021,boAt Tablet Pro,Electronics,1,57234,18,10302.12,2159.89,65376.23
ITM0051017,ORD020423,PRD0077,Mivi Smartwatch Plus,Electronics,2,136026,18,48969.36,49548.1,271473.26
ITM0051018,ORD020423,PRD0772,Hero Green Tea Pro,Grocery,2,1951,0,0.0,306.83,3595.17
ITM0051019,ORD020424,PRD0142,Noise Ethnic Dress Pro,Fashion,3,3261,5,489.15,355.07,9917.08
ITM0051020,ORD020424,PRD0869,Hindusta Unilever Bike Lock Ultra,Automotive,3,3415,28,2868.6,731.98,12381.62
ITM0051021,ORD020424,PRD0306,Ambrane Fiction Novel Plus,Books,1,527,0,0.0,73.27,453.73
ITM0051022,ORD020425,PRD0814,Portronics Bike Helmet Ultra,Automotive,1,6781,28,1898.68,905.89,7773.79
ITM0051023,ORD020425,PRD0068,Maruti Power Bank Base,Electronics,2,6907,18,2486.52,2666.47,13634.05
ITM0051024,ORD020425,PRD0445,Godrej Multivitamins Lite,Beauty & Health,3,169,18,91.26,93.9,504.36
ITM0051025,ORD020426,PRD0070,Noise Power Bank Classic,Electronics,2,52231,18,18803.16,18871.29,104393.87
ITM0051026,ORD020427,PRD0597,Syska Resistance Band Plus,Sports & Fitness,2,46755,12,11221.2,1722.66,103008.54
ITM0051027,ORD020427,PRD0476,Reliance Kajal Lite,Beauty & Health,3,1797,18,970.38,585.7,5775.68
ITM0051028,ORD020428,PRD0841,Havells Dashboard Camera Standard,Automotive,3,3198,28,2686.32,433.17,11847.15
ITM0051029,ORD020429,PRD0396,V-Guard Biography Elite,Books,1,385,0,0.0,23.39,361.61
ITM0051030,ORD020430,PRD0096,Godrej Router Base,Electronics,2,19337,18,6961.32,3910.61,41724.71
ITM0051031,ORD020430,PRD0786,Dabur Turmeric Powder Premium,Grocery,2,488,0,0.0,39.84,936.16
ITM0051032,ORD020430,PRD0297,Marico Curtains Premium,Home & Kitchen,1,16352,12,1962.24,526.49,17787.75
ITM0051033,ORD020430,PRD0872,Voltas Car Vacuum Base,Automotive,1,8828,28,2471.84,517.59,10782.25
ITM0051034,ORD020431,PRD0755,Zebronics Honey Base,Grocery,3,1216,0,0.0,434.9,3213.1
ITM0051035,ORD020432,PRD0657,Noise Puzzle Set Ultra,Toys & Baby,2,2203,12,528.72,456.39,4478.33
ITM0051036,ORD020432,PRD0945,Gizmore Stapler Lite,Office Supplies,2,6477,18,2331.72,534.89,14750.83
ITM0051037,ORD020433,PRD0264,Tata Table Fan Classic,Home & Kitchen,1,4015,12,481.8,663.59,3833.21
ITM0051038,ORD020433,PRD0309,Polycab Fiction Novel Classic,Books,3,660,0,0.0,392.82,1587.18
ITM0051039,ORD020433,PRD0596,Voltas Resistance Band Pro,Sports & Fitness,1,45453,12,5454.36,2146.02,48761.34
ITM0051040,ORD020433,PRD0186,Hindusta Unilever Kurti Standard,Fashion,2,2940,5,294.0,30.53,6143.47
ITM0051041,ORD020434,PRD0901,Havells Notebook Set Standard,Office Supplies,3,1080,18,583.2,78.85,3744.35
ITM0051042,ORD020434,PRD0406,Bajaj Face Cream Classic,Beauty & Health,2,445,18,160.2,76.33,973.87
ITM0051043,ORD020434,PRD0476,Reliance Kajal Lite,Beauty & Health,2,1797,18,646.92,317.39,3923.53
ITM0051044,ORD020434,PRD0519,Voltas Dumbbells Ultra,Sports & Fitness,1,38189,12,4582.68,6600.91,36170.77
ITM0051045,ORD020435,PRD0214,Maruti Mixer Grinder Lite,Home & Kitchen,3,12737,12,4585.32,9.63,42786.69
ITM0051046,ORD020435,PRD0886,HCL LED Car Lights Ultra,Automotive,2,4131,28,2313.36,591.96,9983.4
ITM0051047,ORD020436,PRD0452,Usha Protein Powder Plus,Beauty & Health,3,2747,18,1483.38,1631.14,8093.24
ITM0051048,ORD020436,PRD0073,Maruti Smartwatch Plus,Electronics,3,148387,18,80128.98,72123.32,453166.66
ITM0051049,ORD020436,PRD0967,Titan Calculator Classic,Office Supplies,3,7441,18,4018.14,232.55,26108.59
ITM0051050,ORD020436,PRD0904,Infosys Notebook Set Plus,Office Supplies,2,2263,18,814.68,533.29,4807.39
ITM0051051,ORD020437,PRD0197,Ambrane Sports Shoes Base,Fashion,1,12514,5,625.7,549.46,12590.24
ITM0051052,ORD020437,PRD0293,Tata Curtains Lite,Home & Kitchen,2,4140,12,993.6,615.74,8657.86
ITM0051053,ORD020437,PRD0715,Infosys Organic Dal Standard,Grocery,2,339,0,0.0,109.24,568.76
ITM0051054,ORD020437,PRD0976,Zebronics Office Chair Elite,Office Supplies,3,5096,18,2751.84,2568.07,15471.77
ITM0051055,ORD020438,PRD0838,HDFC Tyre Inflator Ultra,Automotive,1,4321,28,1209.88,371.11,5159.77
ITM0051056,ORD020438,PRD0517,Mivi Dumbbells Ultra,Sports & Fitness,2,10459,12,2510.16,3179.38,20248.78
ITM0051057,ORD020438,PRD0411,Havells Hair Oil Standard,Beauty & Health,1,1321,18,237.78,238.36,1320.42
ITM0051058,ORD020439,PRD0062,Godrej Power Bank Standard,Electronics,2,125948,18,45341.28,29088.71,268148.57
ITM0051059,ORD020439,PRD0806,Havells Car Cover Standard,Automotive,2,3579,28,2004.24,26.83,9135.41
ITM0051060,ORD020439,PRD0379,Voltas Medical Guide Ultra,Books,1,884,0,0.0,49.52,834.48
ITM0051061,ORD020440,PRD0674,Polycab Diaper Pro,Toys & Baby,2,245,12,58.8,32.82,515.98
ITM0051062,ORD020441,PRD0938,ITC File Folder Base,Office Supplies,3,6304,18,3404.16,553.76,21762.4
ITM0051063,ORD020441,PRD0646,Orient Building Blocks Max,Toys & Baby,2,1210,12,290.4,140.06,2570.34
ITM0051064,ORD020441,PRD0338,Maruti Cookbook Pro,Books,3,164,0,0.0,27.92,464.08
ITM0051065,ORD020442,PRD0910,Portronics Notebook Set Plus,Office Supplies,3,2455,18,1325.7,568.91,8121.79
ITM0051066,ORD020443,PRD0170,Hero Lehenga Max,Fashion,3,10654,5,1598.1,5017.61,28542.49
ITM0051067,ORD020443,PRD0923,HCL Printer Paper Max,Office Supplies,2,1993,18,717.48,180.29,4523.19
ITM0051068,ORD020444,PRD0572,Syska Swimming Goggles Elite,Sports & Fitness,2,25161,12,6038.64,3597.27,52763.37
ITM0051069,ORD020444,PRD0333,boAt Cookbook Premium,Books,2,1438,0,0.0,244.38,2631.62
ITM0051070,ORD020445,PRD0340,HDFC Cookbook Lite,Books,2,895,0,0.0,321.38,1468.62
ITM0051071,ORD020445,PRD0824,V-Guard Car Perfume Pro,Automotive,1,3747,28,1049.16,162.5,4633.66
ITM0051072,ORD020445,PRD0030,Infosys Tablet Elite,Electronics,2,58218,18,20958.48,11555.85,125838.63
ITM0051073,ORD020445,PRD0718,ITC Organic Dal Premium,Grocery,2,527,0,0.0,43.03,1010.97
ITM0051074,ORD020446,PRD0094,Berger Router Pro,Electronics,2,62532,18,22511.52,635.61,146939.91
ITM0051075,ORD020446,PRD0770,Pidilite Dry Fruits Mix Classic,Grocery,1,492,0,0.0,76.36,415.64
ITM0051076,ORD020447,PRD0338,Maruti Cookbook Pro,Books,2,164,0,0.0,20.99,307.01
ITM0051077,ORD020447,PRD0908,Tata Notebook Set Lite,Office Supplies,2,3951,18,1422.36,920.91,8403.45
ITM0051078,ORD020447,PRD0551,Portronics Cycle Pro,Sports & Fitness,1,25476,12,3057.12,3297.77,25235.35
ITM0051079,ORD020448,PRD0991,Noise Pen Drive Lite,Office Supplies,1,7424,18,1336.32,630.41,8129.91
ITM0051080,ORD020448,PRD0899,Usha Engine Oil Classic,Automotive,3,3461,28,2907.24,346.13,12944.11
ITM0051081,ORD020448,PRD0667,Portronics Baby Stroller Base,Toys & Baby,2,1960,12,470.4,168.45,4221.95
ITM0051082,ORD020448,PRD0328,Titan MBA Textbook Lite,Books,2,969,0,0.0,213.37,1724.63
ITM0051083,ORD020449,PRD0849,V-Guard Dashboard Camera Base,Automotive,1,2662,28,745.36,246.28,3161.08
ITM0051084,ORD020449,PRD0319,boAt UPSC Guide Base,Books,2,1056,0,0.0,381.92,1730.08
ITM0051085,ORD020450,PRD0697,Infosys Rattle Set Base,Toys & Baby,2,4113,12,987.12,247.64,8965.48
ITM0051086,ORD020450,PRD0651,Fire-Boltt Puzzle Set Classic,Toys & Baby,2,1780,12,427.2,304.29,3682.91
ITM0051087,ORD020451,PRD0776,Gizmore Green Tea Max,Grocery,2,348,0,0.0,42.8,653.2
ITM0051088,ORD020452,PRD0939,Bajaj File Folder Pro,Office Supplies,2,6549,18,2357.64,2549.18,12906.46
ITM0051089,ORD020453,PRD0468,Ambrane Essential Oil Standard,Beauty & Health,3,912,18,492.48,516.68,2711.8
ITM0051090,ORD020453,PRD0735,HDFC Cold Pressed Oil Lite,Grocery,2,452,0,0.0,11.52,892.48
ITM0051091,ORD020453,PRD0475,Crompton Kajal Pro,Beauty & Health,2,1999,18,719.64,218.66,4498.98
ITM0051092,ORD020453,PRD0772,Hero Green Tea Pro,Grocery,3,1951,0,0.0,709.48,5143.52
ITM0051093,ORD020454,PRD0663,Pebble Baby Stroller Pro,Toys & Baby,3,2069,12,744.84,571.27,6380.57
ITM0051094,ORD020455,PRD0188,Reliance Kurti Standard,Fashion,2,12398,5,1239.8,1835.48,24200.32
ITM0051095,ORD020455,PRD0225,Mivi Rice Cooker Elite,Home & Kitchen,1,6116,12,733.92,347.87,6502.05
ITM0051096,ORD020456,PRD0597,Syska Resistance Band Plus,Sports & Fitness,2,46755,12,11221.2,9707.46,95023.74
ITM0051097,ORD020456,PRD0547,Mahindra Treadmill Max,Sports & Fitness,1,20885,12,2506.2,3866.95,19524.25
ITM0051098,ORD020456,PRD0419,Hero Hair Oil Premium,Beauty & Health,2,471,18,169.56,41.39,1070.17
ITM0051099,ORD020457,PRD0059,Infosys Bluetooth Speaker Pro,Electronics,2,75954,18,27343.44,10591.3,168660.14
ITM0051100,ORD020457,PRD0029,Mivi Tablet Ultra,Electronics,1,128476,18,23125.68,7061.75,144539.93
ITM0051101,ORD020458,PRD0730,Hindusta Unilever Desi Ghee Pro,Grocery,3,1668,0,0.0,688.63,4315.37
ITM0051102,ORD020458,PRD0763,Gizmore Dry Fruits Mix Plus,Grocery,3,1185,0,0.0,308.2,3246.8
ITM0051103,ORD020458,PRD0335,HCL Cookbook Classic,Books,3,724,0,0.0,242.92,1929.08
ITM0051104,ORD020459,PRD0649,Infosys Building Blocks Premium,Toys & Baby,2,3339,12,801.36,158.41,7320.95
ITM0051105,ORD020459,PRD0474,V-Guard Kajal Ultra,Beauty & Health,3,2160,18,1166.4,204.89,7441.51
ITM0051106,ORD020459,PRD0482,Noise Lipstick Plus,Beauty & Health,1,188,18,33.84,36.87,184.97
ITM0051107,ORD020460,PRD0656,Wipro Puzzle Set Standard,Toys & Baby,1,1583,12,189.96,74.75,1698.21
ITM0051108,ORD020460,PRD0441,Asian Paints Multivitamins Classic,Beauty & Health,3,1525,18,823.5,453.35,4945.15
ITM0051109,ORD020460,PRD0234,Marico Water Purifier Standard,Home & Kitchen,1,8488,12,1018.56,570.04,8936.52
ITM0051110,ORD020460,PRD0333,boAt Cookbook Premium,Books,2,1438,0,0.0,493.92,2382.08
ITM0051111,ORD020461,PRD0996,Reliance Pen Drive Plus,Office Supplies,3,6466,18,3491.64,223.25,22666.39
ITM0051112,ORD020462,PRD0834,Polycab Tyre Inflator Premium,Automotive,2,6125,28,3430.0,1634.86,14045.14
ITM0051113,ORD020463,PRD0602,ITC Board Game Max,Toys & Baby,3,745,12,268.2,205.86,2297.34
ITM0051114,ORD020464,PRD0347,HCL Self Help Book Lite,Books,1,1063,0,0.0,172.9,890.1
ITM0051115,ORD020464,PRD0062,Godrej Power Bank Standard,Electronics,1,125948,18,22670.64,21416.08,127202.56
ITM0051116,ORD020465,PRD0614,Berger Educational Toy Ultra,Toys & Baby,3,886,12,318.96,479.68,2497.28
ITM0051117,ORD020465,PRD0571,Bajaj Electricals Swimming Goggles Lite,Sports & Fitness,1,19257,12,2310.84,2044.42,19523.42
ITM0051118,ORD020465,PRD0552,Orient Cycle Pro,Sports & Fitness,2,12385,12,2972.4,256.89,27485.51
ITM0051119,ORD020466,PRD0607,Godrej Board Game Ultra,Toys & Baby,2,1559,12,374.16,271.74,3220.42
ITM0051120,ORD020466,PRD0902,Pidilite Notebook Set Ultra,Office Supplies,2,6781,18,2441.16,1598.45,14404.71
ITM0051121,ORD020466,PRD0914,Godrej Pen Pack Max,Office Supplies,3,3287,18,1774.98,1821.63,9814.35
ITM0051122,ORD020466,PRD0733,Maruti Cold Pressed Oil Standard,Grocery,1,632,0,0.0,16.62,615.38
ITM0051123,ORD020467,PRD0840,Usha Tyre Inflator Classic,Automotive,3,9091,28,7636.44,3459.77,31449.67
ITM0051124,ORD020468,PRD0242,Noise Air Purifier Base,Home & Kitchen,2,12718,12,3052.32,3129.55,25358.77
ITM0051125,ORD020468,PRD0587,Havells Gym Gloves Plus,Sports & Fitness,1,23413,12,2809.56,4225.21,21997.35
ITM0051126,ORD020468,PRD0242,Noise Air Purifier Base,Home & Kitchen,1,12718,12,1526.16,563.87,13680.29
ITM0051127,ORD020468,PRD0256,Usha Ceiling Fan Premium,Home & Kitchen,2,20314,12,4875.36,562.72,44940.64
ITM0051128,ORD020469,PRD0753,Asian Paints Honey Pro,Grocery,3,1239,0,0.0,670.92,3046.08
ITM0051129,ORD020469,PRD0817,Dabur Bike Helmet Standard,Automotive,3,5685,28,4775.4,1550.29,20280.11
ITM0051130,ORD020469,PRD0411,Havells Hair Oil Standard,Beauty & Health,3,1321,18,713.34,378.42,4297.92
ITM0051131,ORD020470,PRD0388,Hindusta Unilever History Book Pro,Books,1,528,0,0.0,31.24,496.76
ITM0051132,ORD020471,PRD0162,Polycab Lehenga Lite,Fashion,1,3052,5,152.6,13.8,3190.8
ITM0051133,ORD020471,PRD0303,Reliance Fiction Novel Lite,Books,2,1345,0,0.0,215.51,2474.49
ITM0051134,ORD020472,PRD0237,Syska Water Purifier Lite,Home & Kitchen,1,22979,12,2757.48,3911.83,21824.65
ITM0051135,ORD020472,PRD0873,Noise Car Vacuum Ultra,Automotive,2,6829,28,3824.24,28.32,17453.92
ITM0051136,ORD020472,PRD0091,Pebble Router Premium,Electronics,2,61618,18,22182.48,2636.56,142781.92
ITM0051137,ORD020473,PRD0916,Pebble Pen Pack Ultra,Office Supplies,2,633,18,227.88,91.9,1401.98
ITM0051138,ORD020473,PRD0746,Godrej Atta Premium,Grocery,2,1898,0,0.0,190.74,3605.26
ITM0051139,ORD020474,PRD0857,Hero Car Seat Cover Ultra,Automotive,2,1461,28,818.16,15.56,3724.6
ITM0051140,ORD020474,PRD0633,boAt Remote Control Car Plus,Toys & Baby,3,2943,12,1059.48,133.15,9755.33
ITM0051141,ORD020474,PRD0091,Pebble Router Premium,Electronics,1,61618,18,11091.24,11337.83,61371.41
ITM0051142,ORD020475,PRD0118,HCL Women Saree Premium,Fashion,2,3660,5,366.0,876.99,6809.01
ITM0051143,ORD020475,PRD0507,Infosys Yoga Mat Base,Sports & Fitness,1,12428,12,1491.36,192.12,13727.24
ITM0051144,ORD020475,PRD0133,Orient T-Shirt Lite,Fashion,1,7429,5,371.45,1275.93,6524.52
ITM0051145,ORD020475,PRD0641,Berger Building Blocks Premium,Toys & Baby,2,240,12,57.6,51.62,485.98
ITM0051146,ORD020476,PRD0171,Havells Sherwani Lite,Fashion,3,3901,5,585.15,2120.39,10167.76
ITM0051147,ORD020476,PRD0547,Mahindra Treadmill Max,Sports & Fitness,3,20885,12,7518.6,8351.66,61821.94
ITM0051148,ORD020476,PRD0579,Infosys Swimming Goggles Max,Sports & Fitness,2,46508,12,11161.92,15286.16,88891.76
ITM0051149,ORD020476,PRD0768,Havells Dry Fruits Mix Lite,Grocery,1,273,0,0.0,37.56,235.44
ITM0051150,ORD020477,PRD0595,Amul Resistance Band Elite,Sports & Fitness,1,9561,12,1147.32,412.5,10295.82
